id,resource_state,name,elapsed_time,moving_time,start_date,start_date_local,distance,start_index,end_index,average_cadence,device_watts,average_watts,pr_rank,achievements,kom_rank,activity.id,activity.resource_state,athlete.id,athlete.resource_state,segment.id,segment.resource_state,segment.name,segment.activity_type,segment.distance,segment.average_grade,segment.maximum_grade,segment.elevation_high,segment.elevation_low,segment.start_latlng,segment.end_latlng,segment.elevation_profile,segment.climb_category,segment.city,segment.state,segment.country,segment.private,segment.hazardous,segment.starred,average_heartrate,max_heartrate
2924634581547303122,2,Descenso real Coll de Soller,510,510,2022-02-04T09:31:34Z,2022-02-04T10:31:34Z,4873.8,2477,2987,54.8,True,101.5,1.0,"[{'type_id': 3, 'type': 'pr', 'rank': 1}, {'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6629208352,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2979726779474009526,2,Descenso real Coll de Soller,510,510,2022-07-06T05:09:44Z,2022-07-06T07:09:44Z,4873.8,2111,2621,43.0,True,59.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7423951894,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2907028790148221158,2,Descenso real Coll de Soller,511,511,2021-12-17T09:37:15Z,2021-12-17T10:37:15Z,4873.8,2108,2541,,False,40.0,1.0,"[{'type_id': 3, 'type': 'pr', 'rank': 1}, {'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6394042640,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2974651239953211568,2,Descenso real Coll de Soller,511,511,2022-06-22T05:13:24Z,2022-06-22T07:13:24Z,4873.8,2122,2633,53.4,True,74.2,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7349754452,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3018155142756638796,2,Descenso real Coll de Soller,511,511,2022-10-20T11:44:13Z,2022-10-20T13:44:13Z,4873.8,3598,4109,53.0,True,89.7,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7992108920,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,121.3,150.0
3040259032978171474,2,Descenso real Coll de Soller,511,511,2022-12-20T10:31:33Z,2022-12-20T11:31:33Z,4873.8,1886,2397,50.7,True,75.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8270187675,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,120.1,159.0
2977484103515694678,2,Descenso real Coll de Soller,513,504,2022-06-30T05:23:02Z,2022-06-30T07:23:02Z,4873.8,2592,3097,49.3,True,89.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7391354293,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3023935932302140944,2,Descenso real Coll de Soller,513,513,2022-11-05T08:28:58Z,2022-11-05T09:28:58Z,4873.8,2671,3184,46.8,True,59.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8071128341,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,110.3,136.0
2959445738980225680,2,Descenso real Coll de Soller,514,514,2022-05-11T07:11:03Z,2022-05-11T09:11:03Z,4873.8,1940,2454,53.8,True,83.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7124375172,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3043840020633955474,2,Descenso real Coll de Soller,514,514,2022-12-30T08:04:14Z,2022-12-30T09:04:14Z,4873.8,2771,3285,50.6,True,71.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8310323132,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,116.1,143.0
2923188783544057434,2,Descenso real Coll de Soller,515,515,2022-01-31T09:45:13Z,2022-01-31T10:45:13Z,4873.8,2683,3198,51.6,True,101.7,2.0,"[{'type_id': 3, 'type': 'pr', 'rank': 2}, {'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6609171436,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3034819975868471038,2,Descenso real Coll de Soller,515,515,2022-12-05T10:29:11Z,2022-12-05T11:29:11Z,4873.8,3814,4329,52.1,True,76.2,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8210074198,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,114.3,144.0
3030450429400325562,2,Descenso real Coll de Soller,517,517,2022-11-23T07:06:17Z,2022-11-23T08:06:17Z,4873.8,2095,2612,49.1,True,68.4,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8156853197,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,111.9,148.0
3045680808808453912,2,Descenso real Coll de Soller,518,518,2023-01-04T07:09:18Z,2023-01-04T08:09:18Z,4873.8,2117,2635,51.7,True,76.9,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8335915674,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,114.0,147.0
3061293587228892276,2,Descenso real Coll de Soller,518,518,2023-02-15T09:52:02Z,2023-02-15T10:52:02Z,4873.8,875,1232,,False,44.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8570810838,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,112.6,155.0
2944929288484737396,2,Descenso real Coll de Soller,520,520,2022-04-01T08:15:50Z,2022-04-01T10:15:50Z,4873.8,1900,2420,48.5,True,80.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6914999754,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3029741577912306978,2,Descenso real Coll de Soller,523,523,2022-11-21T09:26:51Z,2022-11-21T10:26:51Z,4873.8,2768,3291,54.6,True,91.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8148279727,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,109.6,124.0
3061998800124955188,2,Descenso real Coll de Soller,523,523,2023-02-18T07:08:38Z,2023-02-18T08:08:38Z,4873.8,2043,2566,49.1,True,55.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8580767967,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,114.0,146.0
3044932738149215774,2,Descenso real Coll de Soller,524,524,2023-01-02T07:49:38Z,2023-01-02T08:49:38Z,4873.8,2345,2869,48.6,True,50.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8324349255,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,107.0,131.0
3020297314816631464,2,Descenso real Coll de Soller,526,525,2022-10-26T06:03:27Z,2022-10-26T08:03:27Z,4873.8,2085,2611,41.7,True,42.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8021249114,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,109.9,147.0
3034122366095254444,2,Descenso real Coll de Soller,526,526,2022-12-03T11:23:18Z,2022-12-03T12:23:18Z,4873.8,2040,2566,39.5,True,40.9,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8201861957,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,102.1,125.0
3033367386265394956,2,Descenso real Coll de Soller,528,528,2022-12-01T10:01:02Z,2022-12-01T11:01:02Z,4873.8,2245,2773,49.8,True,56.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8192995723,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,106.8,144.0
3027194303191741082,2,Descenso real Coll de Soller,530,530,2022-11-14T09:42:46Z,2022-11-14T10:42:46Z,4873.8,2009,2539,50.6,True,56.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8116076646,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,102.5,133.0
2914548741233115844,2,Descenso real Coll de Soller,531,531,2022-01-07T13:55:42Z,2022-01-07T14:55:42Z,4873.8,1862,2295,,False,50.4,2.0,"[{'type_id': 3, 'type': 'pr', 'rank': 2}, {'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6486491229,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2945638773490086962,2,Descenso real Coll de Soller,531,531,2022-04-03T08:19:28Z,2022-04-03T10:19:28Z,4873.8,2047,2578,55.9,True,83.7,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6924109994,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3037709567381511044,2,Descenso real Coll de Soller,532,532,2022-12-13T09:43:45Z,2022-12-13T10:43:45Z,4873.8,2862,3394,41.7,True,50.9,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8243058869,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,119.4,148.0
2930131634262483618,2,Descenso real Coll de Soller,538,538,2022-02-19T14:13:49Z,2022-02-19T15:13:49Z,4873.8,2231,2769,41.1,True,52.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6706580107,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2936617867253193342,2,Descenso real Coll de Soller,539,539,2022-03-09T09:41:58Z,2022-03-09T10:41:58Z,4873.8,2032,2571,49.7,True,78.2,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6796881655,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3048220023361415140,2,Descenso real Coll de Soller,539,539,2023-01-11T07:06:18Z,2023-01-11T08:06:18Z,4873.8,2021,2560,41.1,True,53.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8373857868,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,112.5,141.0
2907972029396417052,2,Descenso real Coll de Soller,540,540,2021-12-20T09:43:13Z,2021-12-20T10:43:13Z,4873.8,1444,1902,,False,30.7,2.0,"[{'type_id': 3, 'type': 'pr', 'rank': 2}, {'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6406239304,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3055477372700322480,2,Descenso real Coll de Soller,540,540,2023-01-31T10:41:59Z,2023-01-31T11:41:59Z,4873.8,2151,2691,51.6,True,53.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8481414172,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,115.6,148.0
3010156740206241644,2,Descenso real Coll de Soller,542,542,2022-09-28T05:07:56Z,2022-09-28T07:07:56Z,4873.8,2155,2697,41.6,True,70.4,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7879163259,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2951412674341616462,2,Descenso real Coll de Soller,547,547,2022-04-19T07:01:06Z,2022-04-19T09:01:06Z,4873.8,2005,2552,49.6,True,68.8,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7005644673,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3046744719315557420,2,Descenso real Coll de Soller,548,548,2023-01-07T08:14:17Z,2023-01-07T09:14:17Z,4873.8,4585,5133,43.2,True,46.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8351078836,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,101.4,138.0
3048946701857830596,2,Descenso real Coll de Soller,549,549,2023-01-13T09:51:42Z,2023-01-13T10:51:42Z,4873.8,2538,3087,32.1,True,36.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8384460955,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,110.0,140.0
3010545321214876524,2,Descenso real Coll de Soller,550,550,2022-09-29T10:26:02Z,2022-09-29T12:26:02Z,4873.8,2477,3027,29.2,True,36.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7884578467,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3049284372307222878,2,Descenso real Coll de Soller,550,550,2023-01-14T06:59:03Z,2023-01-14T07:59:03Z,4873.8,2203,2753,37.4,True,32.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8388920828,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,105.6,139.0
3025382404544406828,2,Descenso real Coll de Soller,552,552,2022-11-09T07:20:11Z,2022-11-09T08:20:11Z,4873.8,2174,2726,42.0,True,41.9,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8091324244,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,104.8,140.0
2918876100389388584,2,Descenso real Coll de Soller,555,552,2022-01-19T08:41:02Z,2022-01-19T09:41:02Z,4873.8,2187,2742,44.5,True,71.2,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6548314123,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3031526720919449886,2,Descenso real Coll de Soller,567,535,2022-11-26T06:52:48Z,2022-11-26T07:52:48Z,4873.8,2267,2834,38.6,True,51.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8169719571,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,105.7,130.0
3050726690297143422,2,Descenso real Coll de Soller,572,572,2023-01-18T06:57:57Z,2023-01-18T07:57:57Z,4873.8,2127,2699,35.0,True,38.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8410869193,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,107.4,141.0
3051838827772151070,2,Descenso real Coll de Soller,574,574,2023-01-21T06:59:49Z,2023-01-21T07:59:49Z,4873.8,2051,2625,47.3,True,69.5,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8426763521,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,115.7,152.0
2909436387642276380,2,Descenso real Coll de Soller,576,564,2021-12-24T09:45:34Z,2021-12-24T10:45:34Z,4873.8,1393,1864,,False,32.2,3.0,"[{'type_id': 3, 'type': 'pr', 'rank': 3}, {'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6422003892,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3011975627966403438,2,Descenso real Coll de Soller,591,591,2022-10-03T08:09:28Z,2022-10-03T10:09:28Z,4873.8,2459,3050,23.6,True,16.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7904213201,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3046384994110741028,2,Descenso real Coll de Soller,593,593,2023-01-06T07:59:17Z,2023-01-06T08:59:17Z,4873.8,2905,3498,37.3,True,28.2,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8346103310,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3038062685136644996,2,Descenso real Coll de Soller,596,564,2022-12-14T07:06:24Z,2022-12-14T08:06:24Z,4873.8,2186,2753,30.4,True,42.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8246946310,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,108.0,127.0
2916674789299257726,2,Descenso real Coll de Soller,598,598,2022-01-13T09:35:55Z,2022-01-13T10:35:55Z,4873.8,3990,4588,25.8,True,57.7,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6516307772,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2972806642670673438,2,Descenso real Coll de Soller,600,600,2022-06-17T08:17:46Z,2022-06-17T10:17:46Z,4873.8,2862,3462,6.0,True,4.4,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7322643503,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3044267210977691608,2,Descenso real Coll de Soller,602,602,2022-12-31T07:55:37Z,2022-12-31T08:55:37Z,4873.8,2581,3183,18.4,True,8.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8316325809,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,93.4,130.0
3005796614318923330,2,Descenso real Coll de Soller,607,513,2022-09-16T08:05:24Z,2022-09-16T10:05:24Z,4873.8,2446,2962,50.0,True,108.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7816453063,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2926839967667721554,2,Descenso real Coll de Soller,612,582,2022-02-10T09:55:12Z,2022-02-10T10:55:12Z,4873.8,3780,4365,44.8,True,118.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6660833505,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2967756952302375064,2,Descenso real Coll de Soller,614,614,2022-06-03T08:16:58Z,2022-06-03T10:16:58Z,4873.8,2871,3485,16.9,True,12.9,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7247422177,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2915257614614871258,2,Descenso real Coll de Soller,618,520,2022-01-09T09:58:00Z,2022-01-09T10:58:00Z,4873.8,2474,2963,,False,54.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6496616068,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2925773887052365578,2,Descenso real Coll de Soller,621,515,2022-02-07T08:40:39Z,2022-02-07T09:40:39Z,4873.8,2032,2548,45.6,True,93.0,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6645220446,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2954004638935155710,2,Descenso real Coll de Soller,623,623,2022-04-26T10:17:25Z,2022-04-26T12:17:25Z,4873.8,847,1213,,False,21.6,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7043249915,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3041691323570968922,2,Descenso real Coll de Soller,625,625,2022-12-24T07:47:24Z,2022-12-24T08:47:24Z,4873.8,2748,3373,20.2,True,30.3,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8285373834,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
3026101728062779450,2,Descenso real Coll de Soller,626,568,2022-11-11T09:05:16Z,2022-11-11T10:05:16Z,4873.8,2534,3160,39.4,True,51.1,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,8100844402,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,106.5,142.0
2921748784211730526,2,Descenso real Coll de Soller,633,591,2022-01-27T09:37:01Z,2022-01-27T10:37:01Z,4873.8,3193,3740,,False,3.9,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,6588991800,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
2961583551929816792,2,Descenso real Coll de Soller,637,566,2022-05-17T07:36:22Z,2022-05-17T09:36:22Z,4873.8,3300,3876,29.3,True,87.8,,"[{'type_id': 7, 'type': 'segment_effort_count_leader', 'rank': 1, 'effort_count': 21}]",,7156321838,1,1057751,1,14452623,2,Descenso real Coll de Soller,Ride,4873.8,-5.1,0.0,484.8,234.0,"[39.730475, 2.686211]","[39.716404, 2.690344]",,0,,,,False,False,False,,
